duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,icmp,http,SF,133.0,47.0,1,0,0,2,0,1,79,142,0.1379083908348204,71.0,22,land,1
0,tcp,http,SF,388.0,34.0,1,0,0,2,0,0,47,69,0.14299268634629972,18.0,35,land,1
1,tcp,http,S0,60.0,67.0,0,0,0,2,3,1,288,506,0.9046278394706757,19.0,229,neptune,1
5,tcp,http,SF,9289.0,33934.0,0,0,0,20,0,1,59,78,0.14932510266216995,2.0,73,normal,0
0,icmp,private,S0,350.0,71.0,0,0,0,1,0,0,426,428,0.941327724980403,93.0,208,smurf,1
0,tcp,private,SF,57.0,87.0,0,0,0,3,4,0,33,28,0.11796072507166157,92.0,199,warezclient,1
3,tcp,http,SF,26645.0,58327.75,0,0,0,5,0,1,56,38,0.015642221452305614,79.0,76,normal,0
0,icmp,smtp,S0,202.0,75.0,0,0,0,1,0,1,348,376,0.9823376550647337,55.0,250,smurf,1
0,icmp,private,REJ,31.0,68.0,0,0,0,2,0,0,405,450,0.8074169235972335,94.0,247,smurf,1
0,tcp,private,S0,168.0,79.0,0,4,0,1,0,0,510,326,0.9202298346325006,68.0,245,teardrop,1
4,tcp,http,RSTO,16755.0,17476.0,0,0,1,26,0,1,20,60,0.0777324755930223,8.0,153,normal,0
0,icmp,other,RSTO,78.0,95.0,0,1,0,3,0,0,304,410,0.8427695989291892,83.0,223,pod,1
1,tcp,private,SF,135.0,28.0,1,0,0,2,0,1,82,54,0.10807256547181159,30.0,148,land,1
3,tcp,ssh,SF,57360.0,50542.0,0,0,0,26,0,1,30,149,0.10882958990252067,26.0,97,normal,0
5,tcp,http,SF,21441.0,51089.0,0,0,0,26,0,1,85,25,0.09565562832784733,73.0,85,normal,0
1,tcp,http,SF,588.0,58.0,0,0,0,0,0,1,385,51,0.11769483549243837,158.5,88,portsweep,1
2,udp,other,SF,20017.0,22611.0,0,0,1,2,0,1,67,143,0.10982563693041657,92.0,136,normal,0
0,tcp,private,S0,283.0,71.0,0,0,0,2,0,0,435,406,0.770304056225825,71.0,203,back,1
0,tcp,http,S0,328.0,26.0,0,0,0,0,6,1,261,466,0.9634782543038454,33.0,207,neptune,1
1,tcp,smtp,SF,32466.0,33402.0,0,0,0,13,0,1,24,97,0.13546520475831145,4.0,16,normal,0
0,tcp,private,REJ,152.0,21.0,1,0,0,3,0,0,68,21,0.0014651732898407488,8.0,120,land,1
0,tcp,smtp,RSTO,486.0,70.0,0,0,0,3,5,1,460,503,0.8727310277900506,34.0,209,neptune,1
0,tcp,other,S0,594.0,99.0,0,0,0,4,3,0,423,483,0.9888548967739077,74.0,217,neptune,1
5,tcp,ssh,SF,40400.0,10223.0,0,0,0,13,0,1,57,24,0.11814366042315966,36.0,193,normal,0
0,icmp,http,REJ,51.0,75.0,0,0,0,3,0,0,428,398,0.9012807302716834,29.0,255,smurf,1
4,tcp,http,SF,47037.0,58327.75,0,0,0,0,0,1,45,23,0.09522071380223954,68.0,101,normal,0
3,tcp,dns,SF,16683.0,39811.0,0,0,0,25,0,1,54,55,0.05670250568715723,35.0,77,normal,0
0,tcp,domain_u,REJ,524.0,53.0,0,0,0,0,0,0,319,149,0.0005155616603118695,158.5,156,portsweep,1
1,tcp,smtp,SF,20026.0,1967.0,0,0,0,15,0,1,59,102,0.10727018030385281,22.0,99,normal,0
0,icmp,private,S0,241.0,98.0,0,4,0,1,0,0,428,260,0.9627208868772392,58.0,247,pod,1
4,tcp,http,SF,13396.0,33772.0,0,0,0,26,0,1,60,61,0.008326115749009882,51.0,54,normal,0
0,tcp,private,RSTO,410.0,82.0,0,5,0,3,0,0,343,503,0.9506455961927024,26.0,245,teardrop,1
5,udp,http,SF,57403.375,24449.0,0,0,0,5,0,1,31,8,0.025538622440015552,6.0,177,normal,0
2,tcp,other,SF,27.0,92.0,0,0,0,0,0,0,293,70,0.12065026403052058,158.5,83,portsweep,1
0,tcp,http,RSTO,409.0,7.0,0,0,0,2,6,0,448,488,0.9020648162438987,68.0,229,neptune,1
0,tcp,dns,SF,27980.0,47912.0,0,0,0,26,0,1,42,100,0.032725679954794314,46.0,103,normal,0
2,tcp,http,SF,49607.0,48142.0,0,0,0,6,0,1,29,104,0.08781621484036846,80.0,117,normal,0
5,tcp,other,SH,50825.0,31469.0,0,0,0,23,0,1,14,3,0.06766716844850841,71.0,174,normal,0
0,tcp,smtp,RSTO,339.0,98.0,0,0,0,4,4,0,300,269,0.9286428275550852,7.0,216,neptune,1
5,tcp,other,S0,18584.0,45545.0,0,0,1,13,0,1,53,134,0.09663072654348925,37.0,129,normal,0
0,tcp,private,REJ,68.0,95.0,0,0,0,3,0,0,434,448,0.8487145610256631,68.0,209,back,1
0,tcp,private,S0,476.0,84.0,0,0,0,1,6,1,343,411,0.8814403717644882,23.0,242,neptune,1
1,icmp,http,SF,27403.0,18969.0,0,0,0,24,0,1,48,110,0.07130394882030296,32.0,31,normal,0
0,icmp,domain_u,S0,493.0,15.0,0,0,0,3,0,0,295,338,0.8654115344707456,54.0,252,smurf,1
0,icmp,domain_u,RSTO,294.0,10.0,0,3,0,1,0,0,407,428,0.8437797868329897,55.0,228,pod,1
5,tcp,smtp,SF,53854.0,32775.0,0,0,0,5,0,1,31,121,0.14613441371633573,85.0,1,normal,0
5,udp,dns,SF,13896.0,18228.0,0,0,0,7,0,1,36,148,0.1034847168180183,11.0,134,normal,0
1,tcp,http,SF,27065.0,34560.0,0,0,0,8,0,1,27,116,0.046362030046508886,80.0,27,normal,0
0,tcp,private,S0,286.0,76.0,0,1,0,3,0,0,276,205,0.9465393629446883,40.0,213,teardrop,1
0,icmp,domain_u,REJ,230.0,14.0,0,5,0,2,0,0,333,499,0.8383919505846834,21.0,252,pod,1
0,udp,other,S0,576.0,41.0,0,0,0,0,3,0,277,236,0.9038464866555094,69.0,216,neptune,1
0,tcp,domain_u,S0,270.0,99.0,0,0,0,4,0,0,249,301,0.8765726904493245,47.0,238,back,1
0,tcp,smtp,REJ,82.0,95.0,0,0,0,1,0,1,286,292,0.9100186395600498,75.0,230,back,1
0,icmp,domain_u,RSTO,585.0,82.0,0,0,0,0,0,1,263,392,0.8384916903273558,88.0,232,smurf,1
0,icmp,domain_u,REJ,264.0,78.0,1,0,0,0,0,0,5,148,0.056552371724378825,35.0,91,land,1
0,tcp,other,SF,36194.0,52045.0,0,0,0,23,0,1,51,105,0.014930703449517474,47.0,87,normal,0
2,udp,http,SF,57403.375,23536.0,0,0,0,6,0,1,66,146,0.0007462808956103462,48.0,168,normal,0
5,udp,dns,SF,26772.0,17922.0,0,0,0,7,0,0,40,17,0.06545919770328315,26.0,171,normal,0
2,udp,dns,SF,4790.0,52646.0,0,0,0,7,0,1,77,133,0.1424531221948431,29.0,87,normal,0
0,tcp,private,RSTO,299.0,83.0,0,0,0,2,2,0,271,264,0.9983161511375027,59.0,229,neptune,1
0,tcp,http,SF,1.0,48.0,0,0,0,2,5,0,81,33,0.13472999104923777,15.0,135,warezclient,1
2,icmp,http,SF,53202.0,11415.0,0,0,0,26,0,1,95,39,0.08924805474308499,71.0,39,normal,0
5,tcp,other,RSTO,3212.0,23032.0,0,0,0,26,0,1,54,107,0.0932126707623253,81.0,116,normal,0
0,udp,private,S0,124.0,54.0,0,0,0,4,4,1,380,302,0.9846485849904759,8.0,236,neptune,1
0,tcp,other,SF,578.0,21.0,0,0,0,1,3,0,9,65,0.04322400930970893,41.0,36,warezclient,1
5,udp,dns,SH,56853.0,27596.0,0,0,0,8,0,1,11,3,0.07944993403496714,1.0,192,normal,0
0,tcp,private,REJ,4.0,49.0,0,0,0,1,3,0,448,327,0.9386831819312202,32.0,212,neptune,1
0,tcp,ftp,SF,50807.0,54226.0,0,0,0,9,0,1,70,35,0.14326175523135648,3.0,117,normal,0
1,udp,ssh,SF,25973.0,36893.0,0,0,0,16,0,0,30,19,0.149173399938285,33.0,22,normal,0
0,tcp,other,SH,389.0,90.0,0,0,0,1,0,0,366,101,0.08554448376453129,158.5,71,ipsweep,1
0,udp,private,SF,478.0,71.0,0,0,0,4,0,0,416,86,0.13824745295907032,158.5,86,portsweep,1
5,tcp,http,SF,39556.0,45731.0,0,0,0,13,0,0,87,11,0.12529925169528308,61.0,132,normal,0
0,tcp,other,RSTO,349.0,9.0,0,0,0,4,0,0,356,10,0.0788524335141196,158.5,64,portsweep,1
0,icmp,http,RSTO,83.0,49.0,0,0,0,3,0,0,455,308,0.8615671327059218,58.0,231,smurf,1
0,tcp,private,S0,226.0,48.0,1,0,0,2,0,0,76,147,0.10936556581274405,24.0,190,land,1
0,tcp,private,S0,452.0,40.0,0,0,0,2,4,1,207,498,0.8647729383262952,98.0,218,neptune,1
0,udp,http,S0,446.0,98.0,0,0,0,4,3,0,397,201,0.8928701372295091,74.0,218,neptune,1
1,udp,private,S0,110.0,14.0,0,0,0,4,1,0,342,208,0.9274251045558768,50.0,210,neptune,1
0,icmp,http,S0,322.0,22.0,0,5,0,4,0,0,415,388,0.8769527432109019,26.0,206,pod,1
5,tcp,http,SF,51405.0,35796.0,0,0,0,23,0,1,48,8,0.035452121532239894,49.0,65,normal,0
4,udp,http,S0,40694.0,48632.0,0,0,0,26,0,0,81,5,0.08884573844498554,77.0,127,normal,0
4,udp,smtp,SF,42758.0,43283.0,0,0,0,8,0,1,10,72,0.05960733296108023,72.0,151,normal,0
1,icmp,domain_u,S0,85.0,23.0,0,2,0,4,0,0,212,213,0.9289824629524284,96.0,248,pod,1
0,udp,http,SF,24669.0,55810.0,0,0,0,17,0,1,60,8,0.1475847471690753,12.0,92,normal,0
0,icmp,smtp,S0,505.0,8.0,0,3,0,4,0,0,217,482,0.884224901752011,42.0,231,pod,1
0,tcp,other,SF,155.0,73.0,0,0,0,2,0,1,207,125,0.1498403799984068,158.5,14,portsweep,1
0,tcp,http,SF,46974.0,46247.0,0,0,0,8,0,1,61,105,0.06770386476267469,43.0,44,normal,0
0,icmp,private,REJ,385.0,66.0,0,2,0,2,0,0,463,470,0.9811690088078404,47.0,237,pod,1
0,udp,smtp,REJ,462.0,69.0,0,0,0,1,5,0,259,459,0.881267586119797,61.0,215,neptune,1
0,tcp,other,REJ,542.0,89.0,1,0,0,4,0,0,69,38,0.04892976799450159,27.0,59,land,1
3,icmp,http,S0,974.0,42552.0,0,0,0,26,0,1,49,108,0.01249385608637768,82.0,175,normal,0
1,icmp,domain_u,S0,445.0,99.0,0,1,0,0,0,1,243,505,0.8192482940855682,74.0,231,pod,1
0,udp,http,RSTO,286.0,41.0,0,0,0,1,0,1,303,231,0.976480029662653,64.0,224,back,1
0,icmp,http,SF,200.0,59.0,0,0,0,4,4,0,98,43,0.09856788300864809,81.0,104,warezclient,1
0,icmp,other,S0,378.0,82.0,0,1,0,1,0,0,426,297,0.8860326773400493,84.0,250,pod,1
0,udp,private,S0,512.0,47.0,0,0,0,0,4,0,335,443,0.8513104962815692,50.0,210,neptune,1
0,icmp,http,RSTO,264.0,55.0,0,0,0,3,0,0,438,492,0.8130607154882006,50.0,250,smurf,1
0,tcp,other,SF,187.0,86.0,1,0,0,0,0,0,68,38,0.08753159340764054,76.0,105,land,1
0,icmp,http,S0,356.0,4.0,0,0,0,3,0,1,488,443,0.9134337877033665,81.0,238,smurf,1
5,tcp,ssh,S0,52332.0,55793.0,0,0,0,15,0,1,2,72,0.06682906732539778,85.0,31,normal,0
0,icmp,domain_u,SF,192.0,93.0,0,0,0,4,2,0,48,96,0.14368716511244725,42.0,14,warezclient,1
0,icmp,http,S0,109.0,96.0,0,4,0,1,0,0,341,453,0.8860474683958091,43.0,231,pod,1
0,icmp,private,S0,498.0,53.0,0,5,0,2,0,0,419,326,0.7613191850234364,93.0,244,pod,1
0,tcp,ssh,SF,14701.0,480.0,0,0,0,20,0,1,24,72,0.08776731558004801,49.0,103,normal,0
1,icmp,domain_u,S0,64.0,18.0,0,1,0,1,0,0,327,505,0.8231321401024378,80.0,204,pod,1
1,tcp,dns,SF,54850.0,29401.0,0,0,0,19,0,0,77,25,0.0179981241689568,3.0,21,normal,0
0,icmp,http,S0,94.0,72.0,0,3,0,4,0,0,370,257,0.9573051763037118,63.0,252,pod,1
5,tcp,dns,SF,3588.0,49341.0,0,0,0,20,0,0,89,10,0.11325751359190464,12.0,178,normal,0
0,icmp,private,S0,394.0,23.0,0,2,0,2,0,0,344,452,0.8229249991105971,9.0,238,pod,1
0,tcp,private,SF,195.0,79.0,0,0,0,0,0,0,358,145,0.0007294863914681149,158.5,68,ipsweep,1
0,tcp,other,SF,11021.0,55345.0,0,0,0,5,0,1,34,125,0.0006321961595997072,53.0,12,normal,0
0,tcp,http,SF,38.0,84.0,0,0,0,3,0,0,483,139,0.02533547628014603,158.5,48,portsweep,1
0,tcp,other,RSTO,148.0,20.0,0,0,0,0,2,0,334,455,0.8580391404491531,63.0,241,neptune,1
0,udp,private,S0,375.0,14.0,1,0,0,4,0,0,65,144,0.04438573421498388,12.0,64,land,1
0,tcp,private,S0,365.0,63.0,0,1,0,1,0,0,407,438,0.8309703803882242,64.0,204,teardrop,1
0,icmp,other,REJ,455.0,12.0,0,0,0,0,0,0,333,408,0.9531435474593707,86.0,223,smurf,1
0,tcp,domain_u,REJ,275.0,70.0,0,2,0,4,0,0,324,329,0.992253410800005,40.0,230,teardrop,1
3,tcp,private,REJ,554.0,39.0,1,0,0,2,0,0,54,76,0.05609091038457643,23.0,103,land,1
0,tcp,other,REJ,509.0,7.0,0,0,0,2,5,1,352,465,0.9624493450102036,81.0,248,neptune,1
5,udp,smtp,SF,55321.0,30823.0,0,0,0,26,0,1,60,121,0.12640980439065463,16.0,72,normal,0
0,icmp,private,S0,404.0,51.0,0,4,0,2,0,0,356,321,0.7549593831252797,83.0,208,pod,1
0,tcp,domain_u,REJ,162.0,1.0,0,0,0,3,0,0,208,385,0.9155466727752807,78.0,200,back,1
0,tcp,other,S0,319.0,21.0,0,5,0,0,0,0,341,449,0.9427268440707446,98.0,226,teardrop,1
0,tcp,private,S0,68.0,3.0,0,3,0,3,0,0,470,279,0.8610478566444129,92.0,236,teardrop,1
0,tcp,smtp,RSTO,108.0,51.0,0,0,0,4,4,0,373,408,0.961462769697209,25.0,229,neptune,1
0,tcp,other,REJ,179.0,6.0,0,0,0,0,0,1,500,313,0.9160191029555698,42.0,251,back,1
3,udp,http,SF,39581.0,9793.0,0,0,0,15,0,1,49,91,0.08751172771726086,69.0,68,normal,0
0,tcp,http,REJ,518.0,82.0,0,0,0,0,5,0,499,264,0.8519644860244171,63.0,225,neptune,1
0,tcp,dns,SF,50721.0,51606.0,0,0,0,17,0,1,35,10,0.06260484256375878,2.0,33,normal,0
1,tcp,other,S0,8677.0,15806.0,0,0,0,8,0,1,21,52,0.13019375341335077,52.0,5,normal,0
3,tcp,other,SF,8252.0,11174.0,0,0,0,24,0,1,41,11,0.00839380558795474,26.0,196,normal,0
5,icmp,ssh,SF,3259.0,13267.0,0,0,0,26,0,0,72,4,0.06144353069092776,94.0,97,normal,0
0,icmp,private,S0,504.0,54.0,0,4,0,3,0,0,497,301,0.850338452322557,32.0,214,pod,1
2,icmp,dns,SF,33018.0,5706.0,0,0,0,0,0,1,73,37,0.08911367018600763,48.0,61,normal,0
0,tcp,smtp,S0,289.0,27.0,0,0,0,3,4,0,411,274,0.7717589651533375,7.0,207,neptune,1
4,tcp,ssh,SF,34693.0,8316.0,0,0,0,7,0,1,4,91,0.05200687633792187,98.0,27,normal,0
1,tcp,dns,SF,15610.0,13554.0,0,0,0,7,0,1,67,145,0.1359167712248537,20.0,157,normal,0
2,tcp,dns,RSTO,37534.0,19788.0,0,0,0,23,0,1,4,9,0.024371260459023537,3.0,67,normal,0
1,tcp,other,SF,57403.375,8822.0,0,0,0,12,0,1,91,111,0.06964058346215897,75.0,94,normal,0
0,icmp,other,S0,336.0,45.0,0,0,0,1,0,0,276,236,0.924575125035347,69.0,225,smurf,1
0,icmp,domain_u,REJ,458.0,2.0,0,1,0,3,0,0,381,389,0.9003242891278147,85.0,224,pod,1
0,icmp,private,S0,118.0,97.0,0,0,0,4,0,0,228,252,0.7678456053800478,82.0,252,smurf,1
0,tcp,http,S0,55.0,2.0,0,0,0,3,1,0,463,209,0.7748203238863627,4.0,229,neptune,1
1,tcp,http,SF,13991.0,41367.0,0,0,0,20,0,0,92,14,0.07847385741703845,11.0,87,normal,0
3,udp,other,SH,119.0,28.0,1,0,0,0,0,0,55,140,0.06096574344163215,21.0,37,land,1
0,tcp,private,S0,49.0,39.0,0,0,0,1,6,0,301,270,0.790249517002772,43.0,217,neptune,1
1,udp,smtp,RSTO,364.0,18.0,0,0,0,2,2,1,399,231,0.8988130496349381,10.0,238,neptune,1
3,tcp,other,SF,52250.0,24599.0,0,0,0,26,0,1,28,127,0.05028306383277932,83.0,193,normal,0
0,tcp,http,SF,27165.0,779.0,0,0,0,21,0,1,60,81,0.04565517604081421,39.0,176,normal,0
0,tcp,other,SF,48459.0,7335.0,0,0,0,2,0,1,4,65,0.13678420093305352,25.0,49,normal,0
5,tcp,http,SF,57403.375,29474.0,0,0,0,0,0,1,99,53,0.1498902111330015,93.0,175,normal,0
1,icmp,domain_u,S0,47.0,46.0,0,0,0,3,0,0,481,435,0.8224363538054773,64.0,236,smurf,1
0,tcp,private,S0,237.0,90.0,0,0,0,3,4,1,315,389,0.8345937240767434,7.0,233,neptune,1
0,icmp,private,RSTO,381.0,43.0,0,0,0,4,0,0,339,297,0.7864308604622362,34.0,226,smurf,1
0,tcp,domain_u,S0,388.0,88.0,0,2,0,2,0,0,468,375,0.9198925307335633,56.0,205,teardrop,1
0,udp,http,S0,334.0,1.0,0,0,0,0,0,0,281,226,0.9953782766775199,68.0,250,back,1
0,icmp,domain_u,S0,186.0,42.0,0,5,0,0,0,1,396,323,0.8726148208957065,53.0,246,pod,1
0,tcp,private,SF,119.0,56.0,0,0,0,1,0,0,230,123,0.03614825665577991,158.5,84,portsweep,1
5,tcp,http,SF,34172.0,10025.0,0,0,0,8,0,1,11,48,0.12878075051930496,91.0,31,normal,0
3,udp,ssh,SH,53391.0,20678.0,0,0,0,26,0,1,46,11,0.018578226965497286,15.0,162,normal,0
1,tcp,ftp,SF,37050.0,42680.0,0,0,0,21,0,1,39,55,0.12569441005793378,92.0,87,normal,0
0,icmp,domain_u,REJ,162.0,89.0,0,0,0,4,0,0,471,406,0.9835782135934337,46.0,219,smurf,1
0,icmp,other,SF,7.0,63.0,1,0,0,1,0,0,32,141,0.03978659219598712,88.0,176,land,1
5,udp,http,SF,57403.375,15383.0,0,0,0,12,0,1,72,12,0.0684060730226202,37.0,56,normal,0
0,tcp,private,SF,26.0,40.0,0,0,0,0,5,1,74,131,0.025631681493106927,49.0,18,warezclient,1
1,tcp,http,REJ,3534.0,33063.0,0,0,0,22,0,0,11,4,0.08940400650561815,10.0,142,normal,0
0,udp,domain_u,SF,471.0,90.0,0,0,0,1,2,1,27,15,0.01225924667903494,41.0,104,warezclient,1
5,udp,http,SH,9304.0,3710.0,0,0,0,26,0,1,6,47,0.09165524206059553,5.0,122,normal,0
1,tcp,http,SF,5910.0,58327.75,0,0,0,14,0,0,55,78,0.07125539130307573,54.0,197,normal,0
0,tcp,http,REJ,551.0,34.0,0,0,0,0,2,1,267,262,0.8927669680143908,50.0,236,neptune,1
5,tcp,http,SF,42894.0,6007.0,0,0,0,24,0,1,30,144,0.13935421545450524,42.0,70,normal,0
0,tcp,ssh,SF,16177.0,33582.0,0,0,0,15,0,1,18,77,0.004444344019781515,10.0,184,normal,0
5,udp,other,SF,57403.375,32130.0,0,0,0,16,0,1,39,82,0.1277753555115755,2.0,181,normal,0
0,tcp,http,S0,540.0,56.0,0,0,0,4,0,0,458,398,0.8428253021995106,53.0,205,back,1
0,icmp,private,S0,544.0,1.0,0,0,0,0,1,1,258,269,0.9979060498798406,82.0,202,neptune,1
4,udp,http,SF,57403.375,7577.0,0,0,0,13,0,1,15,74,0.14995736783168487,63.0,60,normal,0
0,icmp,private,S0,329.0,88.0,0,0,0,0,0,0,464,495,0.7754970474458869,82.0,237,smurf,1
1,icmp,smtp,S0,64.0,86.0,0,4,0,2,0,0,373,213,0.8565598303388855,22.0,231,pod,1
0,tcp,other,SF,57403.375,14506.0,0,0,0,20,0,1,87,58,0.12720875414438826,28.0,47,normal,0
0,tcp,private,RSTO,554.0,88.0,0,0,0,0,6,0,332,386,0.7871564808560427,51.0,227,neptune,1
1,udp,other,S0,9099.0,8204.0,0,0,0,4,0,1,89,55,0.0005066980072112481,47.0,121,normal,0
5,tcp,smtp,SF,40178.0,43305.0,0,0,0,25,0,1,9,23,0.09448540354030398,4.0,132,normal,0
0,icmp,other,REJ,185.0,74.0,0,4,0,1,0,0,323,399,0.779182573937413,84.0,234,pod,1
3,tcp,ftp,SF,6004.0,9451.0,0,0,0,0,0,1,24,70,0.05532101716392152,91.0,153,normal,0
0,udp,private,S0,554.0,80.0,0,0,0,1,6,1,355,399,0.9082568483433251,1.0,209,neptune,1
0,icmp,smtp,S0,45.0,14.0,0,1,0,0,0,0,506,489,0.8098831902654194,77.0,209,pod,1
5,tcp,ftp,S0,33220.0,5834.0,0,0,0,18,0,1,98,128,0.01780517747152761,54.0,159,normal,0
0,icmp,other,REJ,348.0,30.0,0,0,0,2,0,1,268,477,0.8273413935272872,23.0,235,smurf,1
1,tcp,http,SF,14322.0,26442.0,0,0,0,23,0,1,48,5,0.07394015720942634,36.0,108,normal,0
0,udp,domain_u,SF,329.0,33.0,0,0,0,2,0,0,292,87,0.11530391186826172,158.5,114,portsweep,1
0,tcp,private,S0,293.0,35.0,0,0,0,3,4,0,479,399,0.7962079024905293,71.0,226,neptune,1
0,icmp,other,S0,245.0,43.0,0,0,0,2,0,0,208,426,0.9861955841129376,55.0,231,back,1
1,icmp,smtp,RSTO,165.0,62.0,0,0,0,4,0,0,390,453,0.9193949283979266,96.0,221,smurf,1
0,tcp,smtp,SF,57403.375,38625.0,0,0,0,6,0,1,15,41,0.14348702243635705,40.0,6,normal,0
1,icmp,http,S0,351.0,17.0,0,0,0,0,0,0,222,322,0.8000205342343389,49.0,232,smurf,1
0,tcp,smtp,S0,188.0,80.0,0,0,0,3,0,1,386,130,0.12814771281766532,158.5,140,portsweep,1
0,icmp,private,S0,274.0,44.0,0,0,0,4,0,0,408,493,0.8058853386077434,96.0,236,smurf,1
0,tcp,http,S0,33.0,38.0,0,0,0,4,0,0,290,204,0.9372939725783611,74.0,244,back,1
0,icmp,http,SF,555.0,91.0,1,0,0,4,0,0,63,60,0.1360784744810393,19.0,163,land,1
5,icmp,ftp,SF,1644.0,54277.0,0,0,0,7,0,1,27,41,0.1451783858134905,46.0,113,normal,0
5,tcp,http,SH,22606.0,29529.0,0,0,0,25,0,1,32,36,0.08604240997878436,68.0,142,normal,0
0,icmp,other,REJ,244.0,74.0,0,0,1,1,0,0,395,262,0.9013726705849467,61.0,205,smurf,1
0,tcp,smtp,S0,253.0,95.0,0,0,0,1,5,0,207,278,0.9776359053182634,70.0,215,neptune,1
0,udp,http,S0,108.0,23.0,0,0,0,0,0,0,289,467,0.7568383601243698,57.0,222,back,1
0,tcp,domain_u,S0,322.0,57.0,1,0,0,1,0,1,71,19,0.1258839510510938,14.0,110,land,1
1,tcp,dns,SF,7993.0,9888.0,0,0,0,9,0,0,83,51,0.001370842575744957,94.0,106,normal,0
1,udp,http,SF,6877.0,21345.0,0,0,0,13,0,1,5,54,0.1363096130862172,31.0,199,normal,0
1,udp,domain_u,S0,277.0,71.0,0,4,0,0,0,0,314,454,0.8835074165791783,52.0,246,teardrop,1
4,tcp,http,SF,56069.0,25104.0,0,0,0,9,0,1,51,121,0.09636214090084992,15.0,130,normal,0
0,icmp,private,RSTO,397.0,71.0,0,0,0,4,0,0,231,243,0.9995285413086492,61.0,243,back,1
0,icmp,other,S0,221.0,30.0,0,0,0,3,3,1,299,503,0.8899779554876385,18.0,202,neptune,1
0,icmp,smtp,S0,317.0,82.0,0,4,0,1,0,0,281,427,0.8576750107009596,22.0,204,pod,1
4,tcp,http,RSTO,56535.0,1664.0,0,0,0,23,0,1,22,135,0.06598659485676629,68.0,19,normal,0
0,icmp,domain_u,RSTO,397.0,38.0,0,0,0,0,0,0,392,435,0.9004410232462937,21.0,241,smurf,1
0,tcp,smtp,S0,450.0,95.0,0,0,0,1,2,0,448,241,0.7710548410466724,89.0,212,neptune,1
0,icmp,http,RSTO,342.0,20.0,0,0,0,4,0,0,252,457,0.7679781238955753,11.0,250,smurf,1
0,tcp,http,SF,54096.0,23423.0,0,0,0,20,0,1,10,140,0.11475215042714006,57.0,117,normal,0
0,udp,smtp,RSTO,375.0,53.0,0,1,0,4,0,0,266,240,0.7648099581084027,14.0,211,teardrop,1
0,udp,private,RSTO,339.0,35.0,1,0,0,1,0,0,89,139,0.016657939910907964,12.0,104,land,1
0,tcp,other,SF,1198.0,41648.0,0,0,0,1,0,1,80,42,0.09163734053732336,83.0,21,normal,0
5,icmp,ssh,SF,28957.0,40335.0,0,0,0,15,0,1,79,2,0.08546728990860768,12.0,27,normal,0
5,udp,ftp,SF,4502.0,53189.0,0,0,0,13,0,1,71,34,0.0750469170968614,8.0,19,normal,0
1,icmp,private,S0,183.0,69.0,0,0,0,4,0,0,248,386,0.8524301370876768,2.0,224,smurf,1
0,icmp,smtp,S0,569.0,37.0,0,0,0,0,0,0,458,256,0.8327779596638876,97.0,207,smurf,1
0,tcp,private,REJ,185.0,64.0,0,0,0,0,5,1,484,239,0.9536113412029428,28.0,210,neptune,1
5,udp,other,SF,47022.0,51186.0,0,0,0,15,0,1,1,12,0.03646677410906495,75.0,67,normal,0
5,tcp,ssh,SF,6935.0,15347.0,0,0,0,8,0,1,56,13,0.06480885486680217,90.0,103,normal,0
1,icmp,private,S0,503.0,86.0,0,0,0,4,0,0,436,293,0.7650693535322259,96.0,234,smurf,1
0,udp,http,REJ,109.0,0.0,0,0,0,0,3,0,396,259,0.8330191790057155,48.0,216,neptune,1
0,tcp,other,REJ,578.0,20.0,0,0,0,3,0,0,228,45,0.019575559417719938,158.5,78,ipsweep,1
2,udp,http,SF,43377.0,27488.0,0,0,0,23,0,0,65,121,0.07431463903744474,13.0,104,normal,0
0,icmp,domain_u,S0,213.0,18.0,0,4,0,0,0,1,440,317,0.8924997684756693,68.0,212,pod,1
0,tcp,other,RSTO,573.0,28.0,0,0,0,1,4,0,483,417,0.9067097158233529,5.0,220,neptune,1
0,tcp,other,REJ,567.0,49.0,0,0,0,1,3,0,384,246,0.827367491091843,8.0,248,neptune,1
0,icmp,http,REJ,436.0,89.0,0,2,0,3,0,0,384,295,0.9772166476599637,40.0,222,pod,1
0,icmp,other,RSTO,333.0,33.0,0,4,0,0,0,1,445,302,0.7522313942542316,27.0,239,pod,1
1,udp,http,SF,428.0,80.0,0,0,0,4,0,1,305,131,0.08460122261227937,158.5,98,ipsweep,1
2,udp,ssh,SF,24573.0,19415.0,0,0,0,26,0,1,65,37,0.03653489003028247,84.0,142,normal,0
5,tcp,smtp,SF,11204.0,31228.0,0,0,0,26,0,1,47,110,0.057114719386283506,56.0,137,normal,0
1,icmp,http,RSTO,277.0,31.0,0,1,0,3,0,1,473,448,0.7880766520556439,86.0,227,pod,1
0,icmp,private,REJ,202.0,3.0,0,0,0,0,0,0,273,349,0.926785693526764,84.0,209,smurf,1
0,tcp,other,SF,29419.0,868.0,0,0,0,15,0,1,21,80,0.14068079257651656,96.0,22,normal,0
1,tcp,other,SF,49357.0,5550.0,0,0,0,1,0,1,26,4,0.1359515266277593,19.0,120,normal,0
